country,date_start,best,,,,
Ukraine,2024-02-07 00:00:00.000,3,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,0,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,2,,,,
Ukraine,2024-02-07 00:00:00.000,2,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,2,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,2,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,2,,,,
Ukraine,2024-02-07 00:00:00.000,2,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,2,,,,
Ukraine,2024-02-07 00:00:00.000,2,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,3,,,,
Ukraine,2024-02-07 00:00:00.000,5,,,,
Ukraine,2024-02-07 00:00:00.000,5,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,11,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,1,,,,
Ukraine,2024-02-07 00:00:00.000,5,,,,
Ukraine,2024-02-07 00:00:00.000,2,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,10,,,,
Ukraine,2024-02-08 00:00:00.000,11,,,,
Ukraine,2024-02-08 00:00:00.000,4,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,3,,,,
Ukraine,2024-02-08 00:00:00.000,2,,,,
Ukraine,2024-02-08 00:00:00.000,2,,,,
Ukraine,2024-02-08 00:00:00.000,2,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,2,,,,
Ukraine,2024-02-08 00:00:00.000,3,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,2,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,2,,,,
Ukraine,2024-02-08 00:00:00.000,2,,,,
Ukraine,2024-02-08 00:00:00.000,2,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,3,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,1,,,,
Ukraine,2024-02-08 00:00:00.000,2,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,2,,,,
Ukraine,2024-02-09 00:00:00.000,2,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,2,,,,
Ukraine,2024-02-09 00:00:00.000,3,,,,
Ukraine,2024-02-09 00:00:00.000,7,,,,
Ukraine,2024-02-09 00:00:00.000,7,,,,
Ukraine,2024-02-09 00:00:00.000,0,,,,
Ukraine,2024-02-09 00:00:00.000,8,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,2,,,,
Ukraine,2024-02-09 00:00:00.000,2,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,4,,,,
Ukraine,2024-02-09 00:00:00.000,2,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,2,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-09 00:00:00.000,5,,,,
Ukraine,2024-02-09 00:00:00.000,6,,,,
Ukraine,2024-02-09 00:00:00.000,4,,,,
Ukraine,2024-02-09 00:00:00.000,7,,,,
Ukraine,2024-02-09 00:00:00.000,5,,,,
Ukraine,2024-02-09 00:00:00.000,5,,,,
Ukraine,2024-02-09 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,5,,,,
Ukraine,2024-02-10 00:00:00.000,2,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,4,,,,
Ukraine,2024-02-10 00:00:00.000,4,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,2,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,2,,,,
Ukraine,2024-02-10 00:00:00.000,3,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,2,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,3,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,2,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-10 00:00:00.000,5,,,,
Ukraine,2024-02-10 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,2,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,2,,,,
Ukraine,2024-02-11 00:00:00.000,2,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,5,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,2,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-11 00:00:00.000,2,,,,
Ukraine,2024-02-11 00:00:00.000,0,,,,
Ukraine,2024-02-11 00:00:00.000,7,,,,
Ukraine,2024-02-11 00:00:00.000,9,,,,
Ukraine,2024-02-11 00:00:00.000,2,,,,
Ukraine,2024-02-11 00:00:00.000,7,,,,
Ukraine,2024-02-11 00:00:00.000,6,,,,
Ukraine,2024-02-11 00:00:00.000,5,,,,
Ukraine,2024-02-11 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,7,,,,
Ukraine,2024-02-12 00:00:00.000,5,,,,
Ukraine,2024-02-12 00:00:00.000,4,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,8,,,,
Ukraine,2024-02-12 00:00:00.000,2,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,12,,,,
Ukraine,2024-02-12 00:00:00.000,2,,,,
Ukraine,2024-02-12 00:00:00.000,5,,,,
Ukraine,2024-02-12 00:00:00.000,9,,,,
Ukraine,2024-02-12 00:00:00.000,2,,,,
Ukraine,2024-02-12 00:00:00.000,0,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,2,,,,
Ukraine,2024-02-12 00:00:00.000,3,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,3,,,,
Ukraine,2024-02-12 00:00:00.000,2,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,2,,,,
Ukraine,2024-02-12 00:00:00.000,2,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,2,,,,
Ukraine,2024-02-12 00:00:00.000,2,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,5,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-12 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,2,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,2,,,,
Ukraine,2024-02-13 00:00:00.000,2,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,2,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,2,,,,
Ukraine,2024-02-13 00:00:00.000,3,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,3,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,2,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,4,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,2,,,,
Ukraine,2024-02-13 00:00:00.000,9,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,4,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,3,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,2,,,,
Ukraine,2024-02-13 00:00:00.000,2,,,,
Ukraine,2024-02-13 00:00:00.000,3,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-13 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,2,,,,
Ukraine,2024-02-14 00:00:00.000,17,,,,
Ukraine,2024-02-14 00:00:00.000,6,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,6,,,,
Ukraine,2024-02-14 00:00:00.000,27,,,,
Ukraine,2024-02-14 00:00:00.000,5,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,6,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,44,,,,
Ukraine,2024-02-14 00:00:00.000,5,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,3,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,2,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,2,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,2,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,3,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,4,,,,
Ukraine,2024-02-14 00:00:00.000,2,,,,
Ukraine,2024-02-14 00:00:00.000,3,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,3,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-14 00:00:00.000,2,,,,
Ukraine,2024-02-14 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,6,,,,
Ukraine,2024-02-15 00:00:00.000,8,,,,
Ukraine,2024-02-15 00:00:00.000,0,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,2,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,3,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,2,,,,
Ukraine,2024-02-15 00:00:00.000,3,,,,
Ukraine,2024-02-15 00:00:00.000,7,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,6,,,,
Ukraine,2024-02-15 00:00:00.000,14,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,7,,,,
Ukraine,2024-02-15 00:00:00.000,5,,,,
Ukraine,2024-02-15 00:00:00.000,7,,,,
Ukraine,2024-02-15 00:00:00.000,1,,,,
Ukraine,2024-02-15 00:00:00.000,5,,,,
Ukraine,2024-02-15 00:00:00.000,5,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,10,,,,
Ukraine,2024-02-16 00:00:00.000,13,,,,
Ukraine,2024-02-16 00:00:00.000,9,,,,
Ukraine,2024-02-16 00:00:00.000,2,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,2,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,2,,,,
Ukraine,2024-02-16 00:00:00.000,2,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,2,,,,
Ukraine,2024-02-16 00:00:00.000,3,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,2,,,,
Ukraine,2024-02-16 00:00:00.000,5,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,3,,,,
Ukraine,2024-02-16 00:00:00.000,3,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,2,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-16 00:00:00.000,2,,,,
Ukraine,2024-02-16 00:00:00.000,2,,,,
Ukraine,2024-02-16 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,4,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,0,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,3,,,,
Ukraine,2024-02-17 00:00:00.000,2,,,,
Ukraine,2024-02-17 00:00:00.000,2,,,,
Ukraine,2024-02-17 00:00:00.000,3,,,,
Ukraine,2024-02-17 00:00:00.000,5,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,5,,,,
Ukraine,2024-02-17 00:00:00.000,6,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,3,,,,
Ukraine,2024-02-17 00:00:00.000,2,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,3,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,3,,,,
Ukraine,2024-02-17 00:00:00.000,2,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,2,,,,
Ukraine,2024-02-17 00:00:00.000,2,,,,
Ukraine,2024-02-17 00:00:00.000,9,,,,
Ukraine,2024-02-17 00:00:00.000,4,,,,
Ukraine,2024-02-17 00:00:00.000,4,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,70,,,,
Ukraine,2024-02-17 00:00:00.000,2,,,,
Ukraine,2024-02-17 00:00:00.000,7,,,,
Ukraine,2024-02-17 00:00:00.000,5,,,,
Ukraine,2024-02-17 00:00:00.000,16,,,,
Ukraine,2024-02-17 00:00:00.000,2,,,,
Ukraine,2024-02-17 00:00:00.000,5,,,,
Ukraine,2024-02-17 00:00:00.000,5,,,,
Ukraine,2024-02-17 00:00:00.000,5,,,,
Ukraine,2024-02-17 00:00:00.000,6,,,,
Ukraine,2024-02-17 00:00:00.000,16,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-17 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,7,,,,
Ukraine,2024-02-18 00:00:00.000,2,,,,
Ukraine,2024-02-18 00:00:00.000,7,,,,
Ukraine,2024-02-18 00:00:00.000,8,,,,
Ukraine,2024-02-18 00:00:00.000,2,,,,
Ukraine,2024-02-18 00:00:00.000,7,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,5,,,,
Ukraine,2024-02-18 00:00:00.000,2,,,,
Ukraine,2024-02-18 00:00:00.000,6,,,,
Ukraine,2024-02-18 00:00:00.000,24,,,,
Ukraine,2024-02-18 00:00:00.000,37,,,,
Ukraine,2024-02-18 00:00:00.000,618,,,,
Ukraine,2024-02-18 00:00:00.000,9,,,,
Ukraine,2024-02-18 00:00:00.000,4,,,,
Ukraine,2024-02-18 00:00:00.000,4,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,3,,,,
Ukraine,2024-02-18 00:00:00.000,2,,,,
Ukraine,2024-02-18 00:00:00.000,2,,,,
Ukraine,2024-02-18 00:00:00.000,3,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,0,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,3,,,,
Ukraine,2024-02-18 00:00:00.000,2,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,2,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-18 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,12,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,7,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,31,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,24,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,13,,,,
Ukraine,2024-02-19 00:00:00.000,5,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,11,,,,
Ukraine,2024-02-19 00:00:00.000,6,,,,
Ukraine,2024-02-19 00:00:00.000,7,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,4,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,3,,,,
Ukraine,2024-02-19 00:00:00.000,0,,,,
Ukraine,2024-02-19 00:00:00.000,3,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,3,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,3,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,3,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,2,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
Ukraine,2024-02-19 00:00:00.000,1,,,,
